"subject_id","leapfrog_optimal_choice_mean","dn_version_A_correct_mean","dn_version_B_correct_mean","gl_correct_mean","impossible_question_GK_mean_correct","impossible_question_IQ_mean_correct","impossible_question_GK_calibration","time_series_mse_mean","bayesian_update_easy_mean","bayesian_update_hard_mean","crt_correct_mean","number_series_correct_mean","cfs_score_mean","raven_correct_mean","shipley_vocab_mean","shipley_abstraction_score_mean","berlin_numeracy_score_sum","resistance_to_framing_score_mean","risk_perception_prop_consistent","dr_score_mean"
"eKfdPzOOh91TaRYeDnXJ",0.6675,0.677083333333333,0.635416666666667,0.846153846153846,0.729166666666667,0.416666666666667,0.145833333333333,0.0301785706616344,0.627739154437813,0.760875427702024,0.142857142857143,0.222222222222222,0.856969696969697,0.523809523809524,0.8,0.52,0.25,1.28571428571429,0.7,0.6
"eO8ueo6SY6mgq8BrsPDn",0.606224489795918,0.678894927536232,0.958333333333333,0.769230769230769,0.791666666666667,0.166666666666667,-0.219166666666667,0.0374988225614777,0.70260636306382,0.348540287765256,0.428571428571429,0.444444444444444,0.82469696969697,0.666666666666667,0.825,0.76,0.25,1.07142857142857,0.7,0.733333333333333
"eOhVemAeENOMaOitnTp1",0.5275,0.864583333333333,0.958333333333333,0.769230769230769,0.8125,0.5,-0.120833333333333,0.0436570693620878,0.609690601131114,0.24104964243474,0.714285714285714,0.444444444444444,0.897272727272727,0.666666666666667,0.95,0.84,0,1,0.7,0.933333333333333
"eupIsJaT0DGhPRxYpQ8L",0.637188467590478,0.552083333333333,0.604166666666667,0.846153846153846,0.75,0,-0.0670833333333333,0.0429543311905727,1.43150477427851,0.320483093133632,0,0,0.759393939393939,0.642857142857143,0.875,0.48,0.25,0.857142857142857,0.65,0.8
"f81zXUoD7CvdNqUSI1fT",0.644057788944724,0.677083333333333,0.833333333333333,0.923076923076923,0.583333333333333,0.5,-0.314585921325052,0.0292151426569006,0.792971635151449,0.382422919949343,0.285714285714286,0.555555555555556,0.828174087011866,0.642857142857143,0.975,0.68,0,0.857142857142857,0.65,0.866666666666667
"f9SLvrBHkn9TRQ3evbJS",0.645,0.770833333333333,0.8125,0.923076923076923,0.625,0,-0.0254166666666667,0.0448381008339672,1.24539938523601,0.584999317372681,0.714285714285714,0.555555555555556,0.889545454545455,0.69047619047619,0.925,0.52,0.75,0.928571428571429,0.8,0.866666666666667
"fqW72q81GSezW9MEdWpP",0.67,0.8125,0.729166666666667,0.769230769230769,0.854166666666667,0.916666666666667,0.0284090909090909,0.040192368559171,0.847968408394472,0.206969245269485,0.857142857142857,0.555555555555556,0.839545454545454,0.642857142857143,0.95,0.84,0.25,0.571428571428571,0.75,0.6
"frdsAiZHlEcYXnF4j3Zo",0.6075,0.726063829787234,0.6875,0.769230769230769,0.604166666666667,0.25,-0.0968412384716732,0.0445001171029889,0.717482358301356,0.448656325990398,0.571428571428571,0.444444444444444,0.771818181818182,0.571428571428571,0.875,0.64,0,1.21428571428571,0.8,0.4
"g1JcNpdnT9oM4l8QeLgq",0.54,0.833333333333333,0.979166666666667,NA,0.625,0.166666666666667,0.188333333333333,0.0412622460063974,0.890776919043854,0.193135143657706,NA,NA,NA,NA,0.95,0.8,NA,NA,0.7,NA
"g6b1rBBesjyyeCMsmJgr",0.595,0.6875,0.75,0.769230769230769,0.791666666666667,0.666666666666667,-0.0466666666666666,0.027807756129189,0.814529605790407,0.321420827528526,0.571428571428571,0.222222222222222,0.853477117314897,0.761904761904762,NA,NA,0.5,NA,NA,0.6
"gdcaQlSlTYPXtURldtrQ",0.439495450785773,0.59375,0.59375,0.769230769230769,0.708333333333333,0,-0.105942028985507,0.0271824754866549,2.47811707360708,1.29380019283417,0.142857142857143,0.111111111111111,0.589863947188389,0.285714285714286,0.8,0.36,0.25,2,0.45,0.333333333333333
"ggUZHShAMFgLfCl29kzl",0.555,0.541666666666667,0.6875,0.923076923076923,0.395833333333333,0.916666666666667,0.332121212121212,0.0476292359111244,1.15607285810858,0.377479083209655,0.142857142857143,0.777777777777778,0.56530303030303,0.595238095238095,0.875,0.66,0.25,1,0.2,0.466666666666667
"gikzvP6ZbEZVnubjwhn0",0.62,0.625,0.979166666666667,NA,0.541666666666667,0.333333333333333,0.165782608695652,0.033991674405435,0.748170437881544,0.250907175749523,NA,NA,NA,NA,0.825,0.36,NA,NA,0.45,NA
"h17Cxfp7nZAh7AH24kxM",0.65,0.645833333333333,0.6875,0.923076923076923,0.75,0,-0.0160869565217391,0.0315426051819111,0.492409671089416,0.50106196327299,0.857142857142857,0.555555555555556,0.676363636363636,0.666666666666667,0.85,0.84,0.5,1.14285714285714,0.8,0.866666666666667
"hOh8xx8AaUnnhlvjxQ3I",0.6575,0.968085106382979,1,0.846153846153846,0.791666666666667,0.416666666666667,0.0583333333333333,0.0458612877090846,0.48068781131536,0.309514814928878,1,0.444444444444444,0.946204390042169,0.738095238095238,0.9,0.64,0.25,1.28571428571429,0.7,0.933333333333333
"hRGa6FaIRK7j9S0HeI7X",0.542841019531617,0.541666666666667,0.5,0.153846153846154,0.5625,0,-0.00824275362318841,0.042326386899542,1.15649608825399,0.69973615505328,0.285714285714286,0,0.371212121212121,0.19047619047619,0.45,0.04,0.5,1.21428571428571,0.35,0.333333333333333
"hch6AFhLf1xzOJuMRC3N",0.5325,0.760416666666667,0.96875,0.846153846153846,0.729166666666667,0,-0.391123188405797,0.0292312974428787,0.960748785233803,0.193900480052548,0.571428571428571,0.333333333333333,0.752105749781308,0.357142857142857,0.9,0.8,0.25,1.5,0.7,0.866666666666667
"hgHAiY89xQA0EOPof2AH",0.615,0.802083333333333,0.979166666666667,0.846153846153846,0.666666666666667,0.0833333333333333,-0.26125,0.0407275945396223,0.51885190388767,0.166798673204372,1,0.666666666666667,0.772727272727273,0.642857142857143,0.775,0.72,0.25,1,0.75,0.933333333333333
"hgsF3OhmmJ2iKUUyx8fB",0.630653266331658,0.5625,0.5625,0.923076923076923,0.604166666666667,0.166666666666667,0.283659420289855,0.0387178919581026,0.937962257377599,0.966406568515275,0.428571428571429,0.444444444444444,0.727272727272727,0.571428571428571,0.75,0.68,0.25,1,0.7,0.733333333333333
"hqp2nsvojwr8iuELG6MC",0.521334971334971,0.604166666666667,0.525709219858156,0.0769230769230769,0.479166666666667,0,0.00750000000000001,0.0311445121890236,1.38495650346009,0.703055914362894,0,0,0.69,0.238095238095238,0.525,0.16,0.25,0.857142857142857,0.5,0.4
"i3xWg1XVprFKeJkIGyDu",0.6575,0.958333333333333,0.958333333333333,0.692307692307692,0.854166666666667,0.25,-0.271666666666667,0.0315546210256313,0.347157398026129,0.128105795943724,1,0.444444444444444,0.985,0.714285714285714,0.925,0.72,0.75,0.714285714285714,0.8,1
"i7tXFpSRGtKMAse1e8Ho",0.655,0.65625,0.645833333333333,0.846153846153846,0.645833333333333,0.5,-0.126081780538302,0.0439143351919037,1.15422946979955,1.28209606628254,0.142857142857143,0.777777777777778,0.78969696969697,0.642857142857143,0.725,0.56,0.5,1.14285714285714,0.65,0.8
"i8Omv5ng1pgjhYSuJxQk",0.5975,0.589539007092199,0.916666666666667,0.615384615384615,0.75,0.333333333333333,-0.0736818181818182,0.038914334160631,0.684258564595227,0.506904600606367,0.857142857142857,0.333333333333333,0.842878787878788,0.595238095238095,0.875,0.68,0.75,0.857142857142857,0.5,0.8
"iduhFd2bRDiLb4rOt1kE",0.6825,0.604166666666667,0.635416666666667,0.692307692307692,0.6875,0.166666666666667,0.0502355072463768,0.0308374009573277,0.391925865346875,0.186107359321654,0.571428571428571,0.555555555555556,0.810454545454545,0.595238095238095,0.775,0.72,0,0.714285714285714,0.75,0.666666666666667
"imxdJ2Yit5uDFRdxbTzA",0.615,0.65625,0.510416666666667,0.769230769230769,0.5,0,-0.247518115942029,0.0367680058778195,0.910168025937689,0.321889610217956,0.142857142857143,0.444444444444444,0.905909090909091,0.404761904761905,0.825,0.64,0.5,1.92857142857143,0.75,0.8
"iuzksaAl7aeR1oSIYQ0t",0.625743000717875,0.712409420289855,0.59375,0.692307692307692,0.791666666666667,0,-0.0801086956521739,0.0392728660862319,1.34027681211822,0.579197336071791,0.285714285714286,0.444444444444444,0.881204390042169,0.666666666666667,0.775,0.4,0.5,1.5,0.75,0.533333333333333
"jrnhmVKt7CnPWS0OWMII",0.6325,0.625,0.635416666666667,0.769230769230769,0.8125,0.416666666666667,-0.0373913043478261,0.048029866250871,0.91631229037098,0.376406409311842,0.285714285714286,0.111111111111111,0.736060606060606,0.404761904761905,0.875,0.52,0.75,1.21428571428571,0.6,0.466666666666667
"jwJ6gpnIAf5w1x4iQZJR",0.589070351758794,0.541666666666667,0.427083333333333,0.230769230769231,0.5,0,0.135778985507246,0.0529062376989766,1.45146120704795,1.15741292078846,0.142857142857143,0,0.703780147617927,0.142857142857143,0.725,0.34,0.25,1.07142857142857,0.4,0.466666666666667
"k8F6zlB2P8u9iRMDuRnX",0.65989847715736,0.520833333333333,0.583333333333333,0.692307692307692,0.833333333333333,0.333333333333333,-0.385217391304348,0.025247972768255,1.21788876158515,0.145520070750178,0.285714285714286,0.111111111111111,0.703484848484848,0.547619047619048,NA,NA,0.5,NA,NA,0.533333333333333
"kWQWRj6ohfhOFyzKBIXh",0.579225888324873,0.458333333333333,0.489583333333333,0.615384615384615,0.75,0,0.20875,0.019876261294084,1.13068020662433,0.770152820744691,0.142857142857143,0.444444444444444,0.851363636363636,0.261904761904762,0.775,0.44,0.25,2,0.35,0.733333333333333
"kmcSlbFap9jTQblz0H0H",0.61,0.541666666666667,0.541666666666667,0.461538461538462,0.75,0.833333333333333,0.0173913043478261,0.0571715922074506,0.811677088693918,0.395986904720618,0.142857142857143,0.111111111111111,0.731060606060606,0.476190476190476,0.95,0.52,0.25,1.21428571428571,0.7,0.4
"lbBFYEj57s7jFuLGoYhb",0.6325,0.760416666666667,0.729166666666667,0.615384615384615,0.5625,0.75,-0.0232595907928388,0.0309266649724613,0.717778776726761,0.247237461638224,0.428571428571429,0.222222222222222,0.852568026405806,0.571428571428571,0.75,0.76,0.5,0.571428571428571,0.8,0.6
"ljDaHvoGAgx76hIYhCor",0.636608040201005,0.489583333333333,0.53125,0.615384615384615,0.604166666666667,0,0.09125,0.00310386562055686,1.08083661039786,0.817808852511166,0,0.444444444444444,0.837568026405806,0.19047619047619,0.85,0.34,0.5,1,0.55,0.533333333333333
"lqho7BLGoZS5OORpai7P",0.704120603015075,0.59375,0.479166666666667,0.769230769230769,0.6875,0,0.1675,0.0363507882575271,1.40239237186028,0.956522161357119,0,0,0.801977428139649,0.404761904761905,0.775,0.5,0,0.857142857142857,0.6,0.533333333333333
"lqmhT3DMOKizWcQjR7UB",0.621407035175879,0.552083333333333,0.541666666666667,0.538461538461538,0.5625,0,0.0166666666666667,0.0363617237592948,2.05008390315629,0.821977796226105,0.285714285714286,0,0.662727272727273,0.0476190476190476,0.5,0.16,0.25,1.42857142857143,0.35,0.533333333333333
"mW12mcCvJvTrSTWLYGfP",0.631595477386935,0.375,0.510416666666667,0.923076923076923,0.5625,0,-0.0716666666666667,0.0154276024809901,1.20758160556397,1.22801006159641,0.142857142857143,0.333333333333333,0.789848484848485,0.333333333333333,0.725,0.48,0.5,1,0.7,0.266666666666667
"mXwsYfnMYmVkBLgOeXxH",0.655,0.604166666666667,0.875,1,0.666666666666667,0.75,-0.228265129226228,0.0229724532034108,0.772995252095288,0.169374604818414,0.285714285714286,0.444444444444444,0.894226961902521,0.761904761904762,0.975,0.6,0.5,0.714285714285714,0.7,0.8
"nM6m8SlLUk4HLoIteGDY",0.6225,0.760416666666667,0.96875,0.615384615384615,0.666666666666667,0.75,0.00176811594202897,0.0335330423099765,0.879136949172116,0.237145162882447,0.857142857142857,0.666666666666667,0.760749844587624,0.738095238095238,0.9,0.64,0.5,1,0.7,0.8
"opB973UodDii9lMCxIOx",0.658257575757576,0.5625,0.625,0.692307692307692,0.770833333333333,0.75,-0.028560606060606,0.0370415585075003,0.578394725457401,0.285038595095288,0.857142857142857,0.444444444444444,0.905454545454546,0.571428571428571,0.85,0.64,0.5,0.857142857142857,0.75,0.866666666666667
"ouFOczNlAHcaxVL6djzH",0.616863529561186,0.53125,0.635416666666667,0.538461538461538,0.6875,0.0833333333333333,-0.0475378787878788,0.0497466576028875,2.8719932079198,1.35885841057605,0.142857142857143,0.222222222222222,0.814976806490144,0.523809523809524,0.8,0.56,0.25,1.78571428571429,0.6,0.4
"pb405xfSmXTuwatIw1yn",0.621532663316583,0.65625,0.541666666666667,0.846153846153846,0.6875,0.0833333333333333,-0.144003623188406,0.0330572743557123,0.995724890148053,0.162335311926952,0.571428571428571,0.222222222222222,0.932727272727273,0.738095238095238,0.925,0.7,0.5,1.35714285714286,0.8,0.8
"qd4Tq2EQ5O1jdvZSgDhd",0.612138977716867,0.614583333333333,0.572916666666667,1,0.729166666666667,0.0833333333333333,-0.135688405797101,0.0412946450627681,0.468758345032567,0.256861333475312,0.428571428571429,0.555555555555556,0.914386208223988,0.69047619047619,0.825,0.6,0.5,0.785714285714286,0.6,0.866666666666667
"r4qNysPnR4M81e9YnX3c",0.5975,0.71875,0.895833333333333,0.923076923076923,0.770833333333333,0,0.203351449275362,0.0335265840543498,0.712545935755718,0.269836730657686,0.857142857142857,0.777777777777778,0.73711348095126,0.571428571428571,0.975,0.64,0.25,1.71428571428571,0.7,0.933333333333333
"rjnyZKpQLvnf7DCvDstX",0.665,0.875,0.989583333333333,0.923076923076923,0.8125,0.666666666666667,-0.340595238095238,0.0334366294121049,0.717798342995875,0.259583021025209,0.857142857142857,0.666666666666667,0.812727272727273,0.714285714285714,0.9,0.72,0.75,0.857142857142857,0.75,0.8
"rrYkTrwh2TMMv1IvrzIl",0.561231155778894,0.472916666666667,0.510416666666667,0.153846153846154,0.395833333333333,0.166666666666667,0.138688405797101,0.0301446110127826,1.27381290370792,0.383904717859342,0,0,0.699833022508581,0.0952380952380952,0.425,0,0.5,1.28571428571429,0.2,0.4
"sdP0xt7UwYVx6QCBUGb9",0.6,0.59375,0.5625,0.769230769230769,0.708333333333333,0.166666666666667,0.128188405797101,0.0381244679291099,0.855645774986131,1.03478132949187,0.428571428571429,0.444444444444444,0.772727272727273,0.404761904761905,0.8,0.76,0.25,1,0.7,0.6
"shked6eL049hKEaBmQHp",0.575,0.65625,0.677083333333333,0.769230769230769,0.666666666666667,0.0833333333333333,-0.204836956521739,0.0291153363019157,0.928187525902323,0.259708885608873,0.142857142857143,0.333333333333333,0.969090909090909,0.547619047619048,0.725,0.56,0.25,1,0.7,0.6
"spew82wdkX0wW8aCfVN6",0.618969849246231,0.791666666666667,1,0.769230769230769,0.854166666666667,0,-0.255760869565217,0.0313847026509632,1.02672810595836,0.195126890217409,0.571428571428571,0.444444444444444,0.913022571860351,0.619047619047619,0.825,0.72,0.25,0.928571428571429,0.6,0.933333333333333
"ssw6lvCnvrisvRGBeBcS",0.665,0.9375,0.916666666666667,0.846153846153846,0.708333333333333,0.25,-0.117312252964427,0.0342371815772548,0.69981896812752,0.587670985716516,1,0.666666666666667,0.936363636363636,0.80952380952381,0.825,0.72,0.25,1.21428571428571,0.75,0.733333333333333
"uSJ854owFJHsuLYRzO5k",0.63,0.854166666666667,0.6875,0.846153846153846,0.791666666666667,0.333333333333333,-0.0733596837944664,0.028241483725781,0.425429820435696,0.257928206286868,1,0.666666666666667,0.851658935496715,0.666666666666667,0.95,0.84,0.5,0.428571428571429,0.7,0.8
"ugmetYJPKn2PqPEAlqOj",0.626932989690722,0.739583333333333,0.808510638297872,0.769230769230769,0.645833333333333,0.75,-0.00945080091533179,0.0280244021353747,0.454209214739474,0.31110116499445,0.714285714285714,0.555555555555556,0.899090909090909,0.642857142857143,0.925,0.56,0.25,0.857142857142857,0.65,0.6
"uhJmCiYPKjC6kXjS6J2N",0.753768844221106,0.729166666666667,0.9375,NA,0.666666666666667,0.166666666666667,-0.0431884057971014,0.0533406944047803,0.335519945023025,0.370965759225147,NA,NA,NA,NA,0.85,0.68,NA,NA,0.75,NA
"uj0g1xn3hq3armVSVrhg",0.603015075376884,0.625,0.770833333333333,0.846153846153846,0.458333333333333,0.833333333333333,0.351150895140665,0.0337568674113431,0.83238923950177,0.995554696225632,0.285714285714286,0.222222222222222,0.712568026405806,0.476190476190476,0.95,0.48,0.5,0.642857142857143,0.7,0.6
"umthPijt9cdE4VLD81bJ",0.465,0.489583333333333,0.500905797101449,0.692307692307692,0.583333333333333,0.0833333333333333,0.0758333333333333,0.0979758599008138,1.14291077756576,0.587799730239596,0,0,0.357272727272727,0.333333333333333,0.675,0,0.75,1.14285714285714,0.45,0.466666666666667
"v0GhUCEdOuSpaaqYc1mE",0.674145728643216,0.666666666666667,0.864583333333333,0.846153846153846,0.770833333333333,0,-0.502880434782609,0.0401280812385968,0.792385354971317,0.215874847700626,0.428571428571429,0.333333333333333,0.910606060606061,0.761904761904762,0.8,0.72,0.25,1.21428571428571,0.7,0.733333333333333
"vLIkcysKNk8g198E3adq",0.6775,0.541666666666667,0.614583333333333,0.615384615384615,0.666666666666667,0.166666666666667,0.00949864780528398,0.0285251591373034,0.783767047869256,0.432641296391069,0.428571428571429,0.222222222222222,0.637272727272727,0.80952380952381,0.8,0.62,0.5,0.785714285714286,0.55,0.6
"xbPQAQQy3KmYXujyV081",0.645,0.989583333333333,1,0.846153846153846,0.75,0.583333333333333,0.11261909714999,0.029278361045814,0.279675129491217,0.15121608259182,1,0.888888888888889,0.812272727272727,0.785714285714286,0.9,0.88,0.5,0.714285714285714,0.8,0.733333333333333
"xeucm00Q0USUOiZfCPWm",0.5575,0.614583333333333,0.666666666666667,0.769230769230769,0.666666666666667,0,-0.107954545454545,0.0381241911655576,0.68768497487953,0.151744458618806,0,0.333333333333333,0.829242424242424,0.428571428571429,0.975,0.6,0.25,1.14285714285714,0.55,0.733333333333333
"y78BOQcjNLdT5hBj7nwc",0.600765306122449,0.541666666666667,0.614583333333333,1,0.625,0.75,-0.133754940711462,0.0433358636644348,0.362387160915335,0.388837548060956,0.428571428571429,0.333333333333333,0.747727272727273,0.761904761904762,0.575,0.6,0.25,1.42857142857143,0.7,0.533333333333333
"zTt0PnVmwCWZJhox1xvC",0.61,0.427083333333333,0.489583333333333,0.769230769230769,0.604166666666667,0,0.337083333333333,0.0397077248543653,1.88309393446209,1.40606808103919,0.428571428571429,0.222222222222222,0.739393939393939,0.571428571428571,0.65,0.62,0.5,1.57142857142857,0.7,0.533333333333333
"zUoYMIAkRhhPousQANuT",0.6075,0.416666666666667,0.5625,0.692307692307692,0.75,0,-0.188122529644269,0.0336844416994754,1.51063740918978,0.726877627038738,0.714285714285714,0,0.800439083114642,0.595238095238095,0.95,0.68,0.25,1.35714285714286,0.6,0.4
"zmmkaj9OkK5HIBg8YnTR",0.6125,0.541666666666667,0.59375,0.692307692307692,0.666666666666667,0,-0.210036231884058,0.0327511527417448,0.624212652163392,0.946832519002037,0.285714285714286,0.555555555555556,0.711060606060606,0.357142857142857,0.6,0.52,0.5,1.5,0.65,0.6
